summit_id,name,elevation,isolation,prominence,latitude,longtitude,type,county,state,type_str
73129,Boulder Mountain,6320,7.09,980,33.80350,-111.42590,1,Maricopa County,AZ,mountain
75816,Table Top Mountain,4830,0.49,250,34.85320,-111.78210,1,Yavapai County,AZ,mountain
77373,Sheep Mountain,3567,5.32,827,33.58970,-111.39830,1,Maricopa County,AZ,mountain
77554,Black Mountain,3398,4.57,1028,33.81540,-111.94130,1,Maricopa County,AZ,mountain
78059,Gavilan Peak,2990,1.97,730,33.90690,-112.12510,2,Maricopa County,AZ,peak
88412,"Colden, Mount",4714,1.76,892,44.12690,-73.96000,0,Essex County,NY,mount
97273,Fort Mountain,3867,0.62,199,45.96200,-68.97450,1,Piscataquis County,ME,mountain
97287,Barren Mountain,3696,1.61,686,45.91930,-68.98240,1,Piscataquis County,ME,mountain
100547,"Jefferson, Mount",5711,1.69,741,44.30410,-71.31680,0,Coos County,NH,mount
104450,Lewis Mountain,3569,1.17,322,38.43150,-78.47350,1,Greene County,VA,mountain
104508,Porter Mountain,3460,1.90,360,36.77920,-81.17670,1,Wythe County,VA,mountain
104576,Little House Mountain,3386,0.84,576,37.82710,-79.54750,1,Rockbridge County,VA,mountain
105380,Brushy Mountain,2711,0.37,211,37.73040,-79.65460,1,Rockbridge County,VA,mountain
108420,Bullhead Mountain,5940,0.88,360,35.71640,-82.35760,1,Buncombe County,NC,mountain
108778,Rich Mountain,4782,3.59,802,36.23570,-81.70620,1,Watauga County,NC,mountain
109215,Humpback Mountain,4260,3.71,920,35.94450,-81.96200,1,Avery County,NC,mountain
109644,Green Mountain,3900,5.27,440,36.43130,-81.11650,1,Alleghany County,NC,mountain
509,Bonita Peak,13286,1.00,506,37.89700,-107.62390,2,San Juan County,CO,peak
526,Antora Peak,13269,6.78,2409,38.32490,-106.21800,2,Saguache County,CO,peak
1292,Snowstorm Peak,12511,1.18,331,37.43890,-108.01190,2,La Plata County,CO,peak
1474,Geneva Mountain,12335,2.30,715,39.55080,-105.69370,1,Park County,CO,mountain
1535,Snowdrift Peak,12274,2.54,734,40.31030,-105.74310,2,Grand County,CO,peak
1726,Round Mountain,12036,1.78,256,38.34140,-106.12460,1,Saguache County,CO,mountain
1802,Thunderbolt Peak,11938,0.90,318,40.10740,-105.66870,2,Grand County,CO,peak
2372,West Peak,11053,1.15,113,39.85890,-106.54720,2,Eagle County,CO,peak
2795,Sheep Mountain,10482,2.41,462,38.24360,-106.23110,1,Saguache County,CO,mountain
9580,Savage Peak,7843,12.52,1503,42.48920,-107.27960,2,Natrona County,WY,peak
3223,Black Mountain,9949,6.57,689,40.87190,-105.63900,1,Larimer County,CO,mountain
6165,Lone Mountain,6727,2.08,675,40.57540,-108.47020,1,Moffat County,CO,mountain
129324,Kennesaw Mountain,1808,23.12,718,33.97630,-84.57940,1,Cobb County,GA,mountain
135354,"Gilboa, Mount",1015,47.95,160,44.84030,-93.36730,0,Hennepin County,MN,mount
7674,Vulcan Mountain,10786,1.74,726,41.20260,-107.00660,1,Carbon County,WY,mountain
7981,"Schidler, Mount",10290,2.68,510,42.65960,-110.54030,0,Sublette County,WY,mount
392,Navajo Peak,13409,0.43,309,40.05330,-105.64640,2,Grand County,CO,peak
412,Gold Dust Peak,13380,3.14,920,39.47870,-106.59640,2,Eagle County,CO,peak
12097,Gallina Peak,8977,17.09,1607,36.49220,-106.76790,2,Rio Arriba County,NM,peak
16690,Borah Peak,12662,150.59,6002,44.13730,-113.78110,2,Custer County,ID,peak
16806,"Livermore, Mount",8378,95.89,3923,30.63560,-104.17370,0,Jeff Davis County,TX,mount
16837,Salt Creek Peak,9997,10.89,3697,39.66490,-111.74320,2,Juab County,UT,peak
16838,Kumiva Peak,8238,27.27,3695,40.40610,-119.26310,2,Pershing County,NV,peak
16874,"McGuire, Mount",10082,39.87,3542,45.17390,-114.60210,0,Lemhi County,ID,mount
17083,Apple Orchard Mountain,4225,33.80,2835,37.51720,-79.51030,1,Bedford County,VA,mountain
17090,Hoodoo Mountain,5119,13.00,2814,48.07860,-116.95360,1,Bonner County,ID,mountain
515,Grizzly Peak,13281,1.94,581,38.94240,-106.52200,2,Gunnison County,CO,peak
549,Spring Mountain,13244,0.64,464,38.05330,-105.61800,1,Custer County,CO,mountain
553,Landslide Peak,13238,0.42,138,39.55210,-105.81580,2,Park County,CO,peak
559,Hesperus Mountain,13232,24.86,2852,37.44500,-108.08890,1,Montezuma County,CO,mountain
576,Lavender Peak,13220,0.47,400,37.44150,-108.08150,2,Montezuma County,CO,peak
580,King Solomon Mountain,13220,0.48,280,37.80180,-107.59280,1,San Juan County,CO,mountain
586,Jones Mountain,13218,3.01,638,38.77330,-106.39400,1,Chaffee County,CO,mountain
596,Homestake Peak,13209,5.37,1474,39.36750,-106.41460,2,Lake County,CO,peak
603,Jacque Peak,13205,4.53,2065,39.45490,-106.19720,2,Summit County,CO,peak
626,Santa Fe Peak,13180,1.27,480,39.56890,-105.83690,2,Summit County,CO,peak
632,Copeland Mountain,13176,4.06,1156,40.18200,-105.64640,1,Boulder County,CO,mountain
636,Amherst Mountain,13165,1.53,1225,37.56510,-107.55940,1,La Plata County,CO,mountain
638,Kelso Mountain,13164,1.57,784,39.65890,-105.80050,1,Clear Creek County,CO,mountain
644,Twilight Peak,13158,4.91,2338,37.66290,-107.72710,2,San Juan County,CO,peak
656,Babcock Peak,13180,0.84,560,37.42950,-108.07920,2,La Plata County,CO,peak
17374,Prospect Peak,9573,13.42,2257,39.44990,-115.99920,2,Eureka County,NV,peak
17613,Santa Ynez Peak,4298,13.52,2078,34.52690,-119.97850,2,Santa Barbara County,CA,peak
17864,Sassafras Mountain,3554,9.41,774,35.06520,-82.77730,1,Transylvania County,NC,mountain
18388,Hoyt Peak,10228,3.00,648,40.69220,-111.19790,2,Summit County,UT,peak
20712,Table Mountain,7351,5.13,371,38.82390,-112.10320,1,Sevier County,UT,mountain
24539,Bottleneck Peak,6235,0.65,455,39.06830,-110.68090,2,Emery County,UT,peak
25146,Ellis Peak,9699,6.84,1799,44.74880,-112.99950,2,Beaverhead County,MT,peak
25453,Boat Mountain,9071,3.16,1371,44.89830,-111.34240,1,Gallatin County,MT,mountain
27331,Whitefish Mountain,7460,1.92,1080,48.75220,-114.60740,1,Flathead County,MT,mountain
28101,Werner Peak,6980,1.03,320,48.57560,-114.42940,2,Flathead County,MT,peak
33813,Goldstone Mountain,9909,6.38,929,45.11880,-113.57630,1,Lemhi County,ID,mountain
33918,Woods Peak,9730,7.55,1470,44.80170,-114.31550,2,Custer County,ID,peak
34565,Round Mountain,8956,2.20,584,43.78800,-113.71980,1,Custer County,ID,mountain
37392,Scurvy Mountain,6691,3.83,1951,46.68950,-115.13380,1,Clearwater County,ID,mountain
44052,"Butler, Mount",7185,13.46,977,38.05020,-117.23260,0,Esmeralda County,NV,mount
48661,Colfax Peak,9460,1.40,440,48.77140,-121.84390,2,Whatcom County,WA,peak
48718,Hoodoo Peak,8464,1.08,491,48.25180,-120.34260,2,Okanogan County,WA,peak
50222,Grassy Top Mountain,6253,1.21,73,48.76590,-117.14530,1,Pend Oreille County,WA,mountain
50281,"Fernow, Mount",6190,7.18,1570,47.75510,-121.23070,0,King County,WA,mount
50588,McCoy Peak,5856,3.12,1916,46.33000,-121.82420,2,Skamania County,WA,peak
50797,Fir Mountain,5687,5.43,1507,48.66550,-118.93520,1,Okanogan County,WA,mountain
51082,Burnt Mountain,5460,1.15,320,47.01640,-121.91430,1,Pierce County,WA,mountain
51348,Frog Mountain,5236,2.51,1096,47.05370,-121.75220,1,Pierce County,WA,mountain
51527,Hamilton Mountain,5093,1.49,553,47.81290,-123.03400,1,Jefferson County,WA,mountain
52689,O&#039;Toole Mountain,4112,2.31,932,48.80890,-117.88390,1,Stevens County,WA,mountain
56556,Hiram Peak,9795,1.55,1115,38.47790,-119.80350,2,Alpine County,CA,peak
57053,Squaw Peak,8646,2.78,506,41.41870,-120.21880,2,Modoc County,CA,peak
57094,Magee Peak,8549,0.59,169,40.68940,-121.61910,2,Shasta County,CA,peak
60948,Shadow Mountain,5069,5.70,1772,36.26320,-116.25820,1,Inyo County,CA,mountain
62233,Barker Peak,4357,1.43,337,33.88360,-116.83640,2,Riverside County,CA,peak
72631,Eagle Peak,6612,0.35,72,33.90010,-111.40780,2,Gila County,AZ,peak
77807,Daisy Mountain,3180,4.21,1050,33.88670,-112.10100,1,Maricopa County,AZ,mountain
78565,Lookout Mountain,2681,7.67,1341,32.74290,-112.77510,1,Maricopa County,AZ,mountain
82115,Grizzly Peak,5799,3.38,339,44.64380,-121.85340,2,Linn County,OR,peak
93506,Dominguez Mountain,5156,1.87,976,29.14200,-103.29710,1,Brewster County,TX,mountain
105062,Rocks Mountain,2945,2.84,245,38.18270,-78.77790,1,Augusta County,VA,mountain
105469,Austin Mountain,2658,1.99,438,38.26170,-78.75210,1,Rockingham County,VA,mountain
108850,Bluff Mountain,4686,7.84,1146,35.84120,-82.90660,1,Madison County,NC,mountain
662,Precipice Peak,13144,1.52,484,38.11940,-107.53510,2,Hinsdale County,CO,peak
663,Willoughby Mountain,13142,1.49,442,39.14260,-106.99510,1,Pitkin County,CO,mountain
677,Hunchback Mountain,13136,0.83,356,37.70530,-107.53150,1,San Juan County,CO,mountain
678,Francisco Peak,13135,1.00,435,37.18220,-105.16600,2,Costilla County,CO,peak
680,Sullivan Mountain,13134,0.60,274,39.56290,-105.82870,1,Summit County,CO,mountain
682,Sewanee Peak,13132,0.56,232,38.61120,-106.34370,2,Chaffee County,CO,peak
687,Lomo Liso Mountain,13128,0.84,308,37.17180,-105.17370,1,Costilla County,CO,mountain
697,Isolation Peak,13118,2.18,938,40.20240,-105.67780,2,Grand County,CO,peak
708,Bushnell Peak,13105,11.11,2405,38.34130,-105.88920,2,Fremont County,CO,peak
712,Middle Mountain,13100,1.16,520,39.01280,-106.57580,1,Chaffee County,CO,mountain
729,Paiute Peak,13088,0.89,468,40.09800,-105.63290,2,Boulder County,CO,peak
747,Blackwall Mountain,13073,1.27,453,38.02870,-107.56470,1,Ouray County,CO,mountain
775,Green Mountain,13049,0.55,69,37.79440,-107.56170,1,San Juan County,CO,mountain
116809,"Scott, Mount",2464,16.77,829,34.74450,-98.53200,0,Comanche County,OK,mount
1413,Parika Peak,12394,1.84,414,40.38510,-105.94650,2,Jackson County,CO,peak
1522,Cooper Peak,12296,1.32,436,40.15040,-105.67310,2,Grand County,CO,peak
1547,Fall Mountain,12258,1.98,318,40.52840,-105.66140,1,Larimer County,CO,mountain
1784,Cooper Mountain,11966,3.58,626,37.69960,-106.88520,1,Mineral County,CO,mountain
167780,"Emmerich, Mount",6850,5.12,2000,59.19150,-135.70010,0,Haines,AK,mount
2225,Runlett Peak,11300,1.85,414,37.47500,-107.47820,2,Hinsdale County,CO,peak
2503,Spruce Mountain,10866,3.34,566,38.03530,-106.35750,1,Saguache County,CO,mountain
2555,"Arthur, Mount",10807,0.33,227,38.80950,-104.94180,0,El Paso County,CO,mount
2698,Goodrich Peak,10595,3.63,535,37.62470,-106.74670,2,Mineral County,CO,peak
8183,Dunraven Peak,9904,2.03,1044,44.78240,-110.46930,2,Park County,WY,peak
3865,Rocky Mountain,9250,0.46,70,38.85980,-104.95780,1,El Paso County,CO,mountain
3972,Hat Mountain,9161,1.31,461,39.07020,-107.15760,1,Gunnison County,CO,mountain
4267,North Middle Mountain,8864,3.16,444,40.80290,-105.88880,1,Larimer County,CO,mountain
4292,Sheep Mountain,8850,4.88,750,39.08910,-107.45050,1,Gunnison County,CO,mountain
6387,Bobcat Mountain,6282,1.37,392,40.86800,-105.15140,1,Larimer County,CO,mountain
7162,Raggedtop Mountain,11860,5.16,1160,43.83680,-109.70630,1,Park County,WY,mountain
81,"Hope, Mount",13933,2.91,873,39.02110,-106.41980,0,Chaffee County,CO,mount
259,Weston Peak,13572,3.61,272,39.13620,-106.16390,2,Park County,CO,peak
608,Tuttle Mountain,13203,1.63,503,37.93400,-107.61280,1,San Juan County,CO,mountain
10616,Terry Peak,6467,16.76,152,41.02580,-104.87320,2,Laramie County,WY,peak
11989,Capulin Peak,9205,8.83,1324,36.24510,-106.76750,2,Rio Arriba County,NM,peak
13123,Haystack Mountain,7833,5.45,663,35.35540,-107.94840,1,McKinley County,NM,mountain
14307,Signal Peak,6839,1.73,419,32.76900,-107.66390,2,Sierra County,NM,peak
16505,"Evans, Mount",10641,11.55,2061,46.05000,-113.19030,0,Deer Lodge County,MT,mount
16753,"Shuksan, Mount",9131,10.35,4431,48.83110,-121.60280,0,Whatcom County,WA,mount
17179,Pyramid Peak,9983,12.18,2606,38.84490,-120.15770,2,El Dorado County,CA,peak
17317,Trinity Mountain,9451,11.64,2391,43.59880,-115.42900,1,Elmore County,ID,mountain
17693,"Elk Lick, Mount",6517,4.09,2017,47.68840,-123.25800,0,Jefferson County,WA,mount
17711,Crooks Peak,14206,0.29,131,36.57460,-118.29060,2,Inyo County,CA,peak
17728,Warren Peak,10463,3.53,1443,45.98650,-113.45980,2,Granite County,MT,peak
17768,"Hunter, Mount",14573,6.89,4623,62.94990,-151.09140,0,Matanuska-Susitna,AK,mount
18043,"Tomasaki, Mount",12239,1.20,659,38.50220,-109.20680,0,Grand County,UT,mount
18212,Cascade Mountain,10908,4.63,1408,40.30710,-111.58870,1,Utah County,UT,mountain
18445,Lightning Peak,10056,1.31,276,40.28200,-111.52180,2,Utah County,UT,peak
18730,Cass Creek Peak,9428,1.55,848,37.90670,-110.71120,2,Garfield County,UT,peak
22182,"Laird, Mount",6424,1.06,486,39.57740,-113.05290,0,Juab County,UT,mount
24734,Wilsall Peak,10578,1.68,858,46.02690,-110.34610,2,Park County,MT,peak
24764,Olson Peak,10482,0.97,502,44.86910,-112.13940,2,Madison County,MT,peak
24895,Comet Mountain,10212,2.01,752,45.45960,-113.04390,1,Beaverhead County,MT,mountain
25793,Crescent Mountain,8617,3.13,797,47.29930,-113.43570,1,Powell County,MT,mountain
31116,Diamond Mountain,4314,2.18,494,46.90080,-113.67270,1,Missoula County,MT,mountain
32343,"Bradley, Mount",13264,1.42,830,36.72860,-118.33860,0,Inyo County,CA,mount
210,Taylor Mountain,13651,1.15,631,38.58340,-106.29950,1,Chaffee County,CO,mountain
211,"Mamma, Mount",13646,1.68,546,38.66940,-106.31790,0,Chaffee County,CO,mount
902,Stones Peak,12922,2.26,902,40.35440,-105.72060,2,Larimer County,CO,peak
918,Ganley Mountain,12902,1.44,122,39.66860,-105.77650,1,Clear Creek County,CO,mountain
922,Treasure Mountain,12900,0.69,240,37.91230,-107.58530,1,San Juan County,CO,mountain
926,South Peak,12892,4.56,952,39.12200,-106.20610,2,Lake County,CO,peak
932,Revenue Mountain,12889,1.04,469,39.58350,-105.80810,1,Summit County,CO,mountain
933,Breckinridge Peak,12889,0.82,149,39.79920,-105.72430,2,Clear Creek County,CO,peak
934,Cross Mountain,12889,0.92,69,38.97300,-106.42650,1,Chaffee County,CO,mountain
943,Gibson Peak,12878,1.68,658,38.07310,-105.71260,2,Saguache County,CO,peak
984,Broncho Mountain,12834,1.71,667,38.68560,-106.58950,1,Gunnison County,CO,mountain
996,Chimneys of Treasure Mountain,12820,0.34,120,39.02700,-107.11750,1,Gunnison County,CO,mountain
1001,Howard Mountain,12810,2.95,880,40.42690,-105.89890,1,Jackson County,CO,mountain
32409,Kuna Peak,13002,6.05,1942,37.81290,-119.20810,2,Mono County,CA,peak
35097,Middle Mountain,8457,5.72,1477,42.09920,-113.82280,1,Cassia County,ID,mountain
35639,Petticoat Peak,8032,7.43,1932,42.65610,-111.95670,2,Bannock County,ID,peak
41304,Western Peak,9061,1.95,641,39.91330,-116.35210,2,Eureka County,NV,peak
49493,Skyscraper Mountain,7078,1.19,418,46.92720,-121.69820,1,Pierce County,WA,mountain
49693,Shellrock Peak,6835,3.08,1535,46.70910,-121.23270,2,Yakima County,WA,peak
49728,McNeeley Peak,6786,0.90,326,46.92820,-121.64710,2,Pierce County,WA,peak
50120,Terrace Mountain,6361,2.77,741,47.62180,-121.19740,1,King County,WA,mountain
50690,Barometer Mountain,5763,1.39,1063,48.86680,-121.74210,1,Whatcom County,WA,mountain
52073,Diamond Peak,4659,2.56,759,48.63250,-117.07890,2,Pend Oreille County,WA,peak
53799,South Mountain,3060,6.39,1680,47.31270,-123.37210,1,Mason County,WA,mountain
54223,Capitol Peak,2659,0.99,439,46.97290,-123.13860,2,Thurston County,WA,peak
54706,Squak Mountain,2024,3.34,1674,47.50420,-122.04700,1,King County,WA,mountain
56210,"Inyo, Mount",10975,2.31,955,36.73530,-117.98570,0,Inyo County,CA,mount
59183,Samon Peak,6227,2.47,287,34.73500,-119.64610,2,Santa Barbara County,CA,peak
59361,Crater Mountain,6108,7.44,695,37.11360,-118.30020,1,Inyo County,CA,mountain
61469,Epaulet Peak,4766,5.24,986,35.97270,-116.52430,2,Inyo County,CA,peak
62416,Silver Mountain,4251,2.24,761,34.64210,-117.27990,1,San Bernardino County,CA,mountain
77074,Cat Mountain,3852,3.00,1062,32.18410,-111.06080,1,Pima County,AZ,mountain
78340,Coyote Peak,2808,1.13,358,32.51230,-114.00610,2,Yuma County,AZ,peak
78579,Gadsden Peak,2615,3.77,745,31.96100,-112.81960,2,Pima County,AZ,peak
79278,Pyramid Peak,2269,5.41,714,33.74700,-112.18100,2,Maricopa County,AZ,peak
87170,Humbug Mountain,1761,4.54,1581,42.67870,-124.43600,1,Curry County,OR,mountain
96437,Terry Peak,7064,12.57,1006,44.32780,-103.83570,2,Lawrence County,SD,peak
96482,Castle Peak,6358,5.80,448,44.08790,-103.72270,2,Pennington County,SD,peak
104318,Crawford Mountain,3780,5.70,1199,38.24320,-79.27550,1,Augusta County,VA,mountain
105920,Sugarloaf Mountain,2268,5.16,1358,37.78240,-78.82060,1,Nelson County,VA,mountain
108544,Fryingpan Mountain,5340,2.42,400,35.39380,-82.77450,1,Haywood County,NC,mountain
110861,Propst Mountain,2980,17.71,40,35.61560,-81.75410,1,Burke County,NC,mountain
911,Larson Peak,12908,0.84,408,39.03280,-106.63500,2,Pitkin County,CO,peak
956,"Otto, Mount",12865,1.02,405,38.32750,-105.88240,0,Saguache County,CO,mount
964,"Helmers, Mount",12858,0.80,238,38.64440,-106.41740,0,Gunnison County,CO,mount
1027,Ajax Peak,12785,1.16,125,37.92870,-107.75560,2,San Miguel County,CO,peak
1482,Piedra Peak,12328,2.04,828,37.57520,-107.01880,2,Mineral County,CO,peak
1567,Lulu Mountain,12228,1.65,897,40.47990,-105.86270,1,Grand County,CO,mountain
1607,"Zirkel, Mount",12180,38.02,3470,40.83140,-106.66310,0,Jackson County,CO,mount
1679,Nelson Mountain,12090,2.66,230,37.91530,-106.93710,1,Mineral County,CO,mountain
2068,Saxon Mountain,11546,1.51,566,39.72330,-105.66950,1,Clear Creek County,CO,mountain
2073,Rat Mountain,11538,1.67,358,39.96650,-107.36400,1,Rio Blanco County,CO,mountain
2469,McClelland Mountain,10910,2.88,365,37.74930,-106.79640,1,Mineral County,CO,mountain
2703,Lonesome Peak,10588,1.69,448,40.08110,-105.74950,2,Grand County,CO,peak
9283,School Section Mountain,8195,3.41,415,42.47570,-105.73120,1,Converse County,WY,mountain
1004,"Baldy, Mount",12805,3.08,1545,38.99360,-107.04620,0,Gunnison County,CO,mount
1005,"Machebeuf, Mount",12805,1.12,265,39.72120,-105.85700,0,Clear Creek County,CO,mount
1010,Ballard Mountain,12804,0.44,104,37.91170,-107.79010,1,San Miguel County,CO,mountain
1049,Diorite Peak,12761,1.70,461,37.44000,-108.05060,2,La Plata County,CO,peak
1052,"Chapman, Mount",12757,0.90,617,38.62190,-106.38230,0,Gunnison County,CO,mount
1059,Fossil Mountain,12749,1.32,209,38.67060,-106.60590,1,Gunnison County,CO,mountain
1083,Birthday Peak,12730,0.35,350,38.88140,-106.33390,2,Gunnison County,CO,peak
1096,Terra Tomah Mountain,12718,0.61,258,40.37660,-105.74840,1,Larimer County,CO,mountain
1102,Sprague Mountain,12713,0.99,573,40.34670,-105.73640,1,Larimer County,CO,mountain
1117,Comanche Peak,12709,0.40,209,40.54710,-105.67890,2,Larimer County,CO,peak
1135,East Spanish Peak,12683,4.22,2383,37.39360,-104.92010,2,Las Animas County,CO,peak
1172,South Rawah Peak,12644,3.55,864,40.65920,-105.95580,2,Larimer County,CO,peak
1176,Ragged Peak,12641,1.48,541,39.03660,-107.28180,2,Gunnison County,CO,peak
1182,Mahana Peak,12632,0.62,332,40.19920,-105.66680,2,Boulder County,CO,peak
1199,Sachett Mountain,12590,1.74,40,38.82120,-105.02390,1,El Paso County,CO,mountain
3142,Straub Mountain,10056,1.60,426,38.69360,-105.14660,1,Teller County,CO,mountain
3178,Agate Mountain,10002,2.74,502,38.78890,-105.78830,1,Park County,CO,mountain
3187,Park Mountain,9986,2.81,566,38.49810,-105.73850,1,Fremont County,CO,mountain
3329,Bald Mountain,9833,2.92,93,38.79940,-106.21850,1,Chaffee County,CO,mountain
3470,South Burno Mountain,9660,1.23,320,38.48020,-105.72880,1,Fremont County,CO,mountain
4557,Horse Mountain,8643,1.62,503,39.58770,-106.73320,1,Eagle County,CO,mountain
4846,Dora Mountain,8381,0.86,431,38.22980,-105.43490,1,Custer County,CO,mountain
5002,Thornburgh Mountain,8255,5.87,1275,40.23100,-107.70850,1,Moffat County,CO,mountain
5882,Fremont Peak,7233,4.80,813,38.44870,-105.28290,2,Fremont County,CO,peak
5893,"Cutler, Mount",7220,0.68,200,38.78770,-104.87750,0,El Paso County,CO,mount
5902,Park Mountain,7201,3.71,751,39.83330,-108.98050,1,Rio Blanco County,CO,mountain
5992,Table Mountain,7074,2.43,734,40.94150,-105.17420,1,Larimer County,CO,mountain
134,Square Top Mountain,13794,3.41,814,39.59330,-105.76310,1,Clear Creek County,CO,mountain
255,Rosalie Peak,13575,2.98,675,39.55610,-105.60650,2,Park County,CO,peak
267,Wasatch Mountain,13555,2.10,495,37.89010,-107.79570,1,San Miguel County,CO,mountain
14228,Picacho Peak,6903,7.54,373,35.12040,-107.49660,2,Cibola County,NM,peak
15314,Picuda Peak,5966,9.69,61,35.34850,-106.69800,2,Sandoval County,NM,peak
16800,Mazatzal Peak,7903,27.36,3963,34.06250,-111.46150,2,Gila County,AZ,peak
16813,Boulder Peak,9804,3.67,2384,45.84720,-114.34310,2,Ravalli County,MT,peak
16899,"Cleveland, Mount",10466,99.41,5246,48.92480,-113.84810,0,Glacier County,MT,mount
17107,Hollowtop Mountain,10604,34.02,3904,45.61150,-112.00820,1,Madison County,MT,mountain
17256,"Phillips, Mount",9494,4.67,3054,48.47740,-113.52510,0,Flathead County,MT,mount
17956,"Angayukaqsraq, Mount",4750,53.95,3500,67.70830,-159.40530,0,Northwest Arctic,AK,mount
19631,Slate Rock Peak,8347,1.32,350,40.38940,-112.54220,2,Tooele County,UT,peak
24018,Florida Peak,7448,0.17,188,32.12420,-107.62180,2,Luna County,NM,peak
